game_uid,pair,starter,winner,end_reason,plies_total,opening,time_p1,time_p2,moves_p1,moves_p2,branch_sum_p1,branch_sum_p2,forced_p1,forced_p2,missed_win_p1,missed_win_p2,gave_opp_win_p1,gave_opp_win_p2
AlphaBeta (baseline)__vs__AlphaBeta+__seed1010001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.609264,3.763068,5,5,180,141,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed5160001__Astart,,A,B,no_move,12,"0,1,CIRCLE | 3,0,DIAMOND | 2,2,CIRCLE | 1,3,DIAMOND",3.600531,7.201584,6,6,163,125,0,0,0,0,0,0
MCTS (baseline)__vs__MCTS++__seed5160002__Bstart,,B,B,victory,7,"2,2,DIAMOND | 3,3,SQUARE | 3,0,TRIANGLE | 1,0,SQUARE",1.800221,2.400786,3,4,111,179,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed6170001__Astart,,A,B,victory,8,"0,1,CIRCLE | 0,0,TRIANGLE | 3,1,TRIANGLE | 1,2,SQUARE",2.400365,3.600813,4,4,168,148,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed6170002__Bstart,,B,B,victory,7,"2,2,CIRCLE | 3,2,SQUARE | 0,3,TRIANGLE | 0,1,CIRCLE",1.800316,2.400959,3,4,122,176,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed7180001__Astart,,A,B,victory,10,"1,3,CIRCLE | 2,3,TRIANGLE | 0,1,CIRCLE | 3,2,SQUARE",3.000374,4.801348,5,5,170,149,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed7180002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,3,DIAMOND | 2,2,SQUARE | 1,0,DIAMOND",2.407225,3.600840,4,5,117,188,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed8190001__Astart,,A,B,victory,8,"3,0,SQUARE | 3,1,TRIANGLE | 2,2,DIAMOND | 2,3,CIRCLE",2.400434,3.600782,4,4,165,139,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed8190002__Bstart,,B,B,victory,9,"1,2,SQUARE | 3,3,SQUARE | 0,1,CIRCLE | 2,0,TRIANGLE",2.400300,3.600787,4,5,129,183,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed9200001__Astart,,A,A,no_move,9,"2,1,TRIANGLE | 2,3,SQUARE | 3,2,CIRCLE | 0,0,DIAMOND",3.000414,4.801127,5,4,172,130,0,0,0,0,0,0
MCTS (baseline)__vs__MCTS++__seed9200002__Bstart,,B,B,victory,5,"2,2,CIRCLE | 1,0,DIAMOND | 3,3,SQUARE | 3,2,DIAMOND",1.200164,1.200564,2,3,93,151,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed1010003__Astart,,A,B,victory,8,"2,2,SQUARE | 1,1,CIRCLE | 1,0,SQUARE | 0,3,TRIANGLE",2.400319,3.600992,4,4,150,143,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed1010004__Bstart,,B,B,victory,9,"2,1,SQUARE | 2,0,DIAMOND | 3,2,CIRCLE | 1,3,DIAMOND",2.406119,3.601075,4,5,118,188,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed2020003__Astart,,A,B,victory,10,"3,1,TRIANGLE | 3,2,DIAMOND | 1,2,TRIANGLE | 0,0,SQUARE",3.000375,4.801208,5,5,162,147,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed2020004__Bstart,,B,B,victory,9,"1,2,DIAMOND | 2,3,SQUARE | 3,1,TRIANGLE | 0,0,SQUARE",2.400190,3.600931,4,5,117,186,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed3030003__Astart,,A,A,no_move,11,"2,3,TRIANGLE | 3,1,CIRCLE | 2,2,CIRCLE | 0,3,DIAMOND",3.600390,6.000998,6,5,189,131,0,0,1,0,0,1
MCTS (baseline)__vs__MCTS++__seed3030004__Bstart,,B,B,victory,11,"2,2,TRIANGLE | 3,0,DIAMOND | 3,1,CIRCLE | 0,3,DIAMOND",3.000348,4.801030,5,6,128,185,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed4040003__Astart,,A,B,victory,8,"3,2,TRIANGLE | 3,3,SQUARE | 1,0,TRIANGLE | 2,1,DIAMOND",2.403096,3.600685,4,4,151,143,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed4040004__Bstart,,B,B,victory,11,"1,1,CIRCLE | 1,2,SQUARE | 3,0,DIAMOND | 0,2,DIAMOND",3.000304,4.800896,5,6,142,200,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed5050003__Astart,,A,A,victory,11,"3,0,TRIANGLE | 2,1,SQUARE | 1,3,TRIANGLE | 0,1,CIRCLE",3.600370,6.001085,6,5,166,136,0,0,0,0,0,1
MCTS (baseline)__vs__MCTS++__seed5050004__Bstart,,B,B,victory,9,"2,1,DIAMOND | 0,2,CIRCLE | 1,2,SQUARE | 3,0,CIRCLE",2.400297,3.600822,4,5,120,190,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed6060003__Astart,,A,B,victory,10,"3,1,TRIANGLE | 1,1,CIRCLE | 2,2,CIRCLE | 0,3,SQUARE",3.000261,4.801021,5,5,173,143,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed6060004__Bstart,,B,B,victory,7,"1,1,TRIANGLE | 0,0,CIRCLE | 0,2,DIAMOND | 3,2,CIRCLE",1.800262,2.400807,3,4,111,179,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed7070003__Astart,,A,B,victory,10,"1,0,TRIANGLE | 1,1,DIAMOND | 0,2,DIAMOND | 3,0,SQUARE",3.000505,4.804068,5,5,168,145,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed7070004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 3,3,SQUARE | 2,1,SQUARE | 0,3,SQUARE",2.400236,3.600949,4,5,127,192,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed8080003__Astart,,A,B,victory,10,"0,1,DIAMOND | 0,0,CIRCLE | 3,2,DIAMOND | 1,3,TRIANGLE",3.005731,4.801064,5,5,164,146,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed8080004__Bstart,,B,B,victory,11,"1,1,TRIANGLE | 1,0,CIRCLE | 0,2,DIAMOND | 3,3,CIRCLE",3.000350,4.801091,5,6,128,185,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed9090003__Astart,,A,B,victory,8,"3,1,DIAMOND | 3,0,CIRCLE | 2,3,SQUARE | 2,2,TRIANGLE",2.400409,3.600675,4,4,165,139,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed9090004__Bstart,,B,B,victory,9,"2,1,TRIANGLE | 2,0,DIAMOND | 3,3,SQUARE | 1,2,DIAMOND",2.400207,3.600869,4,5,118,188,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed1120003__Astart,,A,B,victory,10,"0,1,DIAMOND | 2,3,SQUARE | 3,1,SQUARE | 1,2,DIAMOND",3.000396,4.800856,5,5,178,155,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed1120004__Bstart,,B,B,victory,9,"2,1,SQUARE | 0,3,CIRCLE | 3,0,DIAMOND | 1,3,DIAMOND",2.400336,3.600751,4,5,133,190,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed2130003__Astart,,A,B,victory,10,"0,1,SQUARE | 3,3,TRIANGLE | 3,0,DIAMOND | 1,2,CIRCLE",3.000336,4.801200,5,5,171,144,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed2130004__Bstart,,B,B,victory,9,"2,2,TRIANGLE | 0,1,CIRCLE | 3,0,DIAMOND | 2,3,CIRCLE",2.400243,3.600885,4,5,118,177,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed3140003__Astart,,A,B,victory,8,"1,3,DIAMOND | 1,2,CIRCLE | 0,0,TRIANGLE | 0,1,SQUARE",2.400467,3.601096,4,4,165,139,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed3140004__Bstart,,B,B,victory,7,"1,1,TRIANGLE | 1,3,SQUARE | 0,2,DIAMOND | 3,1,SQUARE",1.800197,2.400720,3,4,111,179,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed4150003__Astart,,A,A,victory,13,"2,1,SQUARE | 1,2,SQUARE | 0,3,TRIANGLE | 3,2,TRIANGLE",4.200495,7.201095,7,6,198,147,0,0,1,0,0,2
MCTS (baseline)__vs__MCTS++__seed4150004__Bstart,,B,B,victory,7,"2,2,CIRCLE | 2,1,DIAMOND | 3,0,TRIANGLE | 1,3,DIAMOND",1.800299,2.400755,3,4,111,179,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed5160003__Astart,,A,B,victory,10,"2,2,TRIANGLE | 2,3,CIRCLE | 1,0,TRIANGLE | 3,1,DIAMOND",3.000246,4.801019,5,5,161,149,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed5160004__Bstart,,B,B,victory,9,"2,1,SQUARE | 1,2,CIRCLE | 3,3,TRIANGLE | 3,1,CIRCLE",2.400285,3.600761,4,5,113,191,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed6170003__Astart,,A,A,no_move,11,"1,0,DIAMOND | 3,2,SQUARE | 1,1,CIRCLE | 0,3,TRIANGLE",3.600346,6.001402,6,5,166,139,1,0,0,0,0,0
MCTS (baseline)__vs__MCTS++__seed6170004__Bstart,,B,B,victory,9,"2,2,CIRCLE | 0,3,CIRCLE | 3,3,TRIANGLE | 3,1,CIRCLE",2.400231,3.600714,4,5,132,193,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed7180003__Astart,,A,A,victory,9,"1,2,CIRCLE | 2,2,TRIANGLE | 0,0,DIAMOND | 3,1,CIRCLE",3.000453,4.801135,5,4,190,137,0,0,0,0,0,1
MCTS (baseline)__vs__MCTS++__seed7180004__Bstart,,B,B,victory,9,"1,2,CIRCLE | 2,3,TRIANGLE | 3,3,DIAMOND | 0,0,TRIANGLE",2.400257,3.600829,4,5,124,185,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed8190003__Astart,,A,B,victory,10,"1,0,CIRCLE | 2,0,SQUARE | 0,3,DIAMOND | 3,2,TRIANGLE",3.000439,4.801469,5,5,172,144,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed8190004__Bstart,,B,B,victory,7,"2,1,CIRCLE | 1,2,CIRCLE | 3,0,TRIANGLE | 3,2,DIAMOND",1.800214,2.400637,3,4,122,178,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed9200003__Astart,,A,B,no_move,12,"0,2,SQUARE | 3,3,CIRCLE | 2,1,SQUARE | 1,0,CIRCLE",3.600499,7.201496,6,6,164,126,0,0,0,0,0,0
MCTS (baseline)__vs__MCTS++__seed9200004__Bstart,,B,B,victory,11,"1,2,SQUARE | 3,2,CIRCLE | 0,0,DIAMOND | 1,0,CIRCLE",3.000303,4.800844,5,6,118,193,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed1010005__Astart,,A,B,victory,8,"2,2,DIAMOND | 3,2,CIRCLE | 0,1,CIRCLE | 1,3,SQUARE",2.400209,3.600776,4,4,166,140,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed1010006__Bstart,,B,B,victory,9,"1,2,DIAMOND | 3,3,TRIANGLE | 0,0,DIAMOND | 0,1,TRIANGLE",2.400192,3.600633,4,5,129,163,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed2020005__Astart,,A,B,victory,8,"1,1,CIRCLE | 0,3,DIAMOND | 2,1,DIAMOND | 3,2,TRIANGLE",2.400272,3.601031,4,4,166,146,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed2020006__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,0,TRIANGLE | 3,0,SQUARE | 0,3,TRIANGLE",2.400171,3.601145,4,5,122,187,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed3030005__Astart,,A,B,victory,10,"2,2,TRIANGLE | 2,1,DIAMOND | 0,3,TRIANGLE | 1,0,CIRCLE",3.000461,4.801289,5,5,158,154,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed3030006__Bstart,,B,B,victory,9,"1,2,DIAMOND | 2,3,CIRCLE | 3,3,TRIANGLE | 0,0,CIRCLE",2.402185,3.600747,4,5,122,187,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed4040005__Astart,,A,B,victory,8,"0,3,CIRCLE | 0,0,SQUARE | 1,3,SQUARE | 3,2,DIAMOND",2.400424,3.601298,4,4,163,147,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed4040006__Bstart,,B,B,victory,7,"1,2,DIAMOND | 1,1,TRIANGLE | 0,0,CIRCLE | 3,3,TRIANGLE",1.800266,2.400953,3,4,111,179,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed5050005__Astart,,A,B,victory,8,"2,2,TRIANGLE | 2,3,SQUARE | 0,0,TRIANGLE | 3,1,CIRCLE",2.400360,3.600819,4,4,151,143,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed5050006__Bstart,,B,B,victory,11,"1,2,DIAMOND | 2,0,SQUARE | 0,1,CIRCLE | 0,2,SQUARE",3.000220,4.800929,5,6,119,187,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed6060005__Astart,,A,B,victory,8,"3,2,SQUARE | 3,1,CIRCLE | 0,3,SQUARE | 2,1,DIAMOND",2.404886,3.601361,4,4,157,142,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed6060006__Bstart,,B,B,victory,7,"1,1,TRIANGLE | 0,0,SQUARE | 0,2,CIRCLE | 3,2,SQUARE",1.800258,2.400545,3,4,111,179,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed7070005__Astart,,A,B,victory,12,"2,2,TRIANGLE | 2,3,DIAMOND | 1,0,TRIANGLE | 3,1,CIRCLE",3.600352,6.001121,6,6,160,151,0,1,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed7070006__Bstart,,B,B,victory,9,"2,2,TRIANGLE | 2,3,SQUARE | 3,1,CIRCLE | 1,0,SQUARE",2.400265,3.600917,4,5,124,186,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed8080005__Astart,,A,B,victory,8,"3,0,TRIANGLE | 2,3,SQUARE | 1,0,DIAMOND | 3,1,CIRCLE",2.400420,3.601014,4,4,163,132,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed8080006__Bstart,,B,B,victory,9,"1,2,TRIANGLE | 3,3,DIAMOND | 1,0,SQUARE | 0,0,DIAMOND",2.405011,3.600703,4,5,119,187,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed9090005__Astart,,A,B,victory,10,"1,3,SQUARE | 3,1,TRIANGLE | 2,1,SQUARE | 0,0,CIRCLE",3.000332,4.801401,5,5,163,146,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed9090006__Bstart,,B,B,victory,9,"2,1,DIAMOND | 2,2,SQUARE | 1,3,SQUARE | 0,3,CIRCLE",2.400304,3.601151,4,5,139,195,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed1120005__Astart,,A,B,victory,8,"0,3,TRIANGLE | 0,0,SQUARE | 3,1,SQUARE | 2,2,DIAMOND",2.400428,3.601096,4,4,165,141,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed1120006__Bstart,,B,B,victory,13,"2,2,CIRCLE | 0,1,CIRCLE | 3,0,DIAMOND | 0,0,SQUARE",3.601808,6.004712,6,7,143,199,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed2130005__Astart,,A,A,victory,7,"0,0,CIRCLE | 1,1,TRIANGLE | 3,1,SQUARE | 0,3,DIAMOND",2.400251,3.601373,4,3,182,122,0,0,0,0,0,1
MCTS (baseline)__vs__MCTS++__seed2130006__Bstart,,B,B,victory,7,"2,2,TRIANGLE | 3,3,SQUARE | 1,3,CIRCLE | 0,1,SQUARE",1.800176,2.400521,3,4,111,179,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed3140005__Astart,,A,B,no_move,12,"2,0,DIAMOND | 1,1,TRIANGLE | 0,2,DIAMOND | 3,3,TRIANGLE",3.600415,7.201741,6,6,162,124,1,1,0,0,0,0
MCTS (baseline)__vs__MCTS++__seed3140006__Bstart,,B,A,victory,8,"1,2,TRIANGLE | 0,0,TRIANGLE | 2,3,CIRCLE | 1,3,SQUARE",2.404646,3.601047,4,4,144,175,0,0,0,0,0,1
MCTS (baseline)__vs__MCTS++__seed4150005__Astart,,A,B,victory,10,"3,2,SQUARE | 2,2,TRIANGLE | 0,0,SQUARE | 1,3,DIAMOND",3.000378,4.801199,5,5,164,144,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed4150006__Bstart,,B,B,victory,7,"1,1,TRIANGLE | 0,2,TRIANGLE | 2,3,SQUARE | 1,0,CIRCLE",1.800316,2.400587,3,4,119,175,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed5160005__Astart,,A,A,victory,13,"1,3,DIAMOND | 2,3,SQUARE | 1,2,CIRCLE | 0,0,TRIANGLE",4.201726,7.201270,7,6,200,151,0,0,0,0,0,1
MCTS (baseline)__vs__MCTS++__seed5160006__Bstart,,B,B,victory,9,"2,1,SQUARE | 0,2,TRIANGLE | 1,0,CIRCLE | 3,3,SQUARE",2.400284,3.601168,4,5,129,183,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed6170005__Astart,,A,B,victory,10,"3,1,TRIANGLE | 0,3,TRIANGLE | 2,3,DIAMOND | 1,0,CIRCLE",3.000386,4.806888,5,5,172,143,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed6170006__Bstart,,B,B,victory,7,"2,1,CIRCLE | 2,3,TRIANGLE | 3,0,DIAMOND | 0,1,TRIANGLE",1.800238,2.400898,3,4,113,177,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed7180005__Astart,,A,B,victory,10,"1,2,SQUARE | 3,2,DIAMOND | 2,1,TRIANGLE | 2,0,CIRCLE",3.000331,4.801223,5,5,175,154,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed7180006__Bstart,,B,B,victory,9,"2,2,TRIANGLE | 3,2,DIAMOND | 0,3,SQUARE | 1,1,DIAMOND",2.400270,3.600988,4,5,124,186,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed8190005__Astart,,A,B,victory,8,"1,2,SQUARE | 2,1,CIRCLE | 1,3,CIRCLE | 0,0,DIAMOND",2.400360,3.600761,4,4,163,145,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed8190006__Bstart,,B,B,victory,9,"1,2,TRIANGLE | 0,0,CIRCLE | 0,1,SQUARE | 2,3,CIRCLE",2.400269,3.601102,4,5,124,185,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed9200005__Astart,,A,B,victory,10,"0,2,CIRCLE | 2,2,DIAMOND | 2,1,SQUARE | 3,0,TRIANGLE",3.000424,4.801076,5,5,190,159,0,0,0,0,1,0
MCTS (baseline)__vs__MCTS++__seed9200006__Bstart,,B,B,victory,7,"2,2,SQUARE | 3,3,CIRCLE | 3,0,DIAMOND | 1,2,TRIANGLE",1.800211,2.400612,3,4,122,182,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed1010001__Astart,,A,A,victory,11,"3,1,SQUARE | 3,3,TRIANGLE | 0,0,DIAMOND | 1,2,CIRCLE",6.000805,6.001181,6,5,192,146,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed1010002__Bstart,,B,B,victory,11,"1,2,TRIANGLE | 3,0,DIAMOND | 0,1,SQUARE | 2,3,CIRCLE",6.000537,4.801076,5,6,145,191,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed2020001__Astart,,A,A,victory,11,"3,0,SQUARE | 1,3,SQUARE | 0,1,DIAMOND | 2,2,CIRCLE",6.001026,6.001187,6,5,190,145,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed2020002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,DIAMOND | 3,1,TRIANGLE | 0,1,SQUARE",4.800555,3.600760,4,5,140,192,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed3030001__Astart,,A,A,victory,9,"1,0,DIAMOND | 2,0,TRIANGLE | 3,2,CIRCLE | 0,1,SQUARE",4.800587,4.800992,5,4,187,129,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed3030002__Bstart,,B,B,victory,11,"2,2,TRIANGLE | 3,1,SQUARE | 0,3,DIAMOND | 1,0,CIRCLE",6.000655,4.800995,5,6,145,191,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed4040001__Astart,,A,A,victory,9,"3,1,TRIANGLE | 0,1,CIRCLE | 2,3,SQUARE | 1,2,DIAMOND",4.800635,4.801360,5,4,190,137,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed4040002__Bstart,,B,B,victory,9,"2,1,DIAMOND | 3,3,TRIANGLE | 3,2,CIRCLE | 2,0,SQUARE",4.800551,3.600875,4,5,135,179,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed5050001__Astart,,A,B,victory,10,"3,0,SQUARE | 1,1,TRIANGLE | 0,1,CIRCLE | 2,0,DIAMOND",6.000746,4.800855,5,5,182,138,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed5050002__Bstart,,B,B,victory,9,"2,1,CIRCLE | 0,3,TRIANGLE | 3,3,SQUARE | 1,0,DIAMOND",4.800662,3.600924,4,5,138,189,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed6060001__Astart,,A,A,victory,9,"2,2,DIAMOND | 0,3,SQUARE | 1,3,CIRCLE | 3,2,TRIANGLE",4.800772,4.801179,5,4,181,135,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed6060002__Bstart,,B,A,victory,10,"1,2,DIAMOND | 3,3,TRIANGLE | 2,0,CIRCLE | 0,2,SQUARE",4.800587,4.800844,5,5,133,172,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed7070001__Astart,,A,A,victory,9,"3,3,SQUARE | 3,2,DIAMOND | 2,0,CIRCLE | 2,1,TRIANGLE",4.800687,4.801349,5,4,182,127,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed7070002__Bstart,,B,B,victory,9,"1,1,DIAMOND | 1,3,SQUARE | 2,1,TRIANGLE | 3,2,CIRCLE",4.800664,3.600803,4,5,133,182,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed8080001__Astart,,A,B,victory,10,"0,2,DIAMOND | 2,0,TRIANGLE | 3,3,CIRCLE | 1,1,SQUARE",6.001066,4.800814,5,5,186,144,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed8080002__Bstart,,B,B,victory,9,"1,2,SQUARE | 2,0,TRIANGLE | 3,3,DIAMOND | 0,1,CIRCLE",4.800513,3.600853,4,5,135,186,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed9090001__Astart,,A,A,victory,9,"1,2,CIRCLE | 0,0,TRIANGLE | 0,1,SQUARE | 1,3,DIAMOND",4.800839,4.801031,5,4,181,127,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed9090002__Bstart,,B,B,victory,9,"2,2,TRIANGLE | 1,1,CIRCLE | 3,0,CIRCLE | 0,3,DIAMOND",4.800528,3.600726,4,5,136,188,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed1120001__Astart,,A,B,no_move,12,"2,2,CIRCLE | 2,0,DIAMOND | 1,3,TRIANGLE | 0,1,SQUARE",7.200901,7.201310,6,6,181,143,0,0,0,0,0,0
MCTS+__vs__MCTS++__seed1120002__Bstart,,B,B,victory,9,"1,2,CIRCLE | 0,0,DIAMOND | 0,1,SQUARE | 1,3,TRIANGLE",4.800487,3.601003,4,5,135,179,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed2130001__Astart,,A,A,no_move,9,"2,0,DIAMOND | 3,1,SQUARE | 3,2,TRIANGLE | 2,3,CIRCLE",6.000906,4.802001,5,4,171,131,0,0,0,0,0,0
MCTS+__vs__MCTS++__seed2130002__Bstart,,B,B,victory,9,"1,2,TRIANGLE | 2,3,CIRCLE | 3,3,SQUARE | 0,2,DIAMOND",4.800634,3.600708,4,5,135,179,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed3140001__Astart,,A,A,victory,9,"0,3,SQUARE | 1,0,TRIANGLE | 1,1,DIAMOND | 0,2,CIRCLE",4.800708,4.801563,5,4,183,135,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed3140002__Bstart,,B,B,victory,9,"2,1,SQUARE | 3,0,TRIANGLE | 3,2,DIAMOND | 2,3,CIRCLE",4.800716,3.600980,4,5,131,186,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed4150001__Astart,,A,A,victory,9,"1,2,DIAMOND | 0,2,CIRCLE | 2,3,TRIANGLE | 3,3,SQUARE",4.800794,4.801560,5,4,180,135,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed4150002__Bstart,,B,B,victory,9,"2,1,CIRCLE | 1,0,TRIANGLE | 0,0,DIAMOND | 3,1,SQUARE",4.800582,3.600971,4,5,135,181,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed5160001__Astart,,A,A,no_move,11,"3,0,TRIANGLE | 2,0,DIAMOND | 1,1,SQUARE | 0,1,CIRCLE",7.200916,6.001337,6,5,187,131,0,0,0,0,0,0
MCTS+__vs__MCTS++__seed5160002__Bstart,,B,A,victory,10,"2,2,DIAMOND | 3,3,TRIANGLE | 0,1,TRIANGLE | 2,0,SQUARE",4.800741,4.800847,5,5,148,187,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed6170001__Astart,,A,A,victory,9,"3,0,CIRCLE | 3,1,SQUARE | 2,2,DIAMOND | 2,3,TRIANGLE",4.800817,4.801051,5,4,182,135,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed6170002__Bstart,,B,B,victory,9,"2,2,CIRCLE | 0,1,TRIANGLE | 2,1,DIAMOND | 1,3,SQUARE",4.800617,3.601210,4,5,133,181,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed7180001__Astart,,A,A,victory,9,"3,0,SQUARE | 2,1,TRIANGLE | 2,3,CIRCLE | 3,2,DIAMOND",4.800637,4.801300,5,4,179,140,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed7180002__Bstart,,B,A,victory,12,"1,1,CIRCLE | 0,3,CIRCLE | 0,1,DIAMOND | 2,0,SQUARE",6.000615,6.000848,6,6,155,186,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed8190001__Astart,,A,A,victory,9,"2,1,CIRCLE | 3,3,DIAMOND | 3,2,TRIANGLE | 2,0,SQUARE",4.801252,4.801531,5,4,179,135,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed8190002__Bstart,,B,A,victory,10,"1,2,SQUARE | 2,3,CIRCLE | 3,3,TRIANGLE | 0,2,DIAMOND",4.800639,4.800941,5,5,147,186,0,0,0,0,0,1
MCTS+__vs__MCTS++__seed9200001__Astart,,A,B,victory,10,"3,0,TRIANGLE | 0,3,DIAMOND | 1,1,DIAMOND | 2,2,TRIANGLE",6.000896,4.801678,5,5,181,148,0,0,0,0,1,0
MCTS+__vs__MCTS++__seed9200002__Bstart,,B,B,victory,9,"2,2,CIRCLE | 3,1,TRIANGLE | 3,0,DIAMOND | 2,3,SQUARE",4.800569,3.600725,4,5,126,181,0,0,0,0,1,0
